-1.38265,54.9794,28
-1.38264,54.9794,28
-1.38264,54.97941,28
-1.38263,54.97941,28
-1.38263,54.97942,28
-1.38262,54.97942,28
-1.38262,54.97943,28
-1.38261,54.97943,28
-1.3826,54.97944,28
-1.38259,54.97944,28
-1.38258,54.97944,28
-1.38297,54.97965,28
-1.3834,54.97988,29
-1.38412,54.98027,29
-1.38412,54.98027,29
-1.38837,54.98255,31
-1.38883,54.98277,31
-1.38898,54.98284,31
-1.38927,54.98297,31
-1.38974,54.98319,31
-1.39111,54.98372,29
-1.39234,54.98421,29
-1.39236,54.98422,29
-1.39329,54.98456,29
-1.39472,54.98512,27
-1.3962,54.98571,27
-1.39625,54.98573,27
-1.39662,54.98588,27
-1.39839,54.98655,27
-1.40038,54.98732,27
-1.40243,54.98813,27
-1.40413,54.98877,26
-1.40599,54.9895,26
-1.40649,54.98974,26
-1.40699,54.99,26
-1.40736,54.99022,26
-1.4076,54.99036,26
-1.40763,54.99038,26
-1.40763,54.99038,26
